Date,Shallow_tensiometer_reading,Deep_tensiometer_reading,LiterPerPlant,Temp_max,Temp_min,Humidity,Windspeed,Rainfall (mm),Irrigation,is_synthetic
14 03 2021,19.18802966,16.47792401,0,17.43304927,10.74474444,74.33726429,12.81318256,0,0,1
14 03 2021,18.78275369,16.34251069,0,17.42379857,10.68357393,74.59744655,12.99195862,0,0,1
14 03 2021,18.61402404,16.46202864,0,17.41489358,10.77771289,75.84274488,12.74802889,0,0,1
14 03 2021,18.57091278,16.26791107,0,17.4722441,10.69272019,74.95827171,13.05582519,0,0,1
14 03 2021,18.71820161,16.36361129,0,17.4785419,10.82454521,75.60235026,12.76563295,0,0,1
14 03 2021,18.92606975,16.34527596,0,17.43064971,10.7564852,74.421414,13.0005055,0,0,1
14 03 2021,18.58700756,16.31890501,0,17.53410391,10.78826693,75.4417719,12.89593617,0,0,1
14 03 2021,18.86255243,16.55619517,0,17.45058112,10.82341576,76.03000834,12.53654498,0,0,1
14 03 2021,18.80483637,16.32010866,0,17.40280595,10.69520153,74.44782024,13.04247846,0,0,1
14 03 2021,18.95542445,16.57596037,0,17.37943477,10.7387008,75.16507083,12.67177317,0,0,1
14 03 2021,18.94558518,16.33638117,0,17.45943089,10.68347269,74.35672991,13.01798032,0,0,1
14 03 2021,18.70670354,16.40768227,0,17.43653098,10.73734301,74.97359114,12.87447009,0,0,1
14 03 2021,19.43642768,16.47027709,0,17.39893286,10.84593729,73.89276314,12.86402031,0,0,1
14 03 2021,18.63055816,16.28452324,0,17.45186205,10.71983901,75.05443399,13.00205842,0,0,1
14 03 2021,18.7591263,16.32196626,0,17.36493001,10.70371207,74.34691437,13.04345353,0,0,1
14 03 2021,19.22023591,16.51355622,0,17.45284959,10.8002271,74.36451232,12.8079805,0,0,1
14 03 2021,18.64094925,16.45821317,0,17.42694098,10.71763488,75.25654942,12.87313324,0,0,1
14 03 2021,18.91814686,16.40259127,0,17.36869923,10.72989607,74.60197139,12.89980907,0,0,1
14 03 2021,18.5859611,16.42141684,0,17.4635846,10.86081556,75.93301934,12.70788338,0,0,1
14 03 2021,18.89552369,16.33854169,0,17.40674718,10.70062002,74.39714535,12.99811195,0,0,1
14 03 2021,19.14864162,16.40633307,0,17.41228321,10.75168198,74.11882253,12.9346982,0,0,1
14 03 2021,18,16,0,17.5,10.6,75.1,13.4,0,0,0
15 03 2021,22.6276271,18.21719313,0,16.44413908,11.61946025,60.7940543,16.77116926,0,0,1
15 03 2021,22.99741219,18.30451902,0,16.4329874,11.6144231,60.80458864,16.43927781,0,0,1
15 03 2021,22.66468674,18.14345155,0,16.67306794,11.81717864,61.79565408,16.46743715,0,0,1
15 03 2021,22.6014752,18.25200268,0,16.54330279,11.64059855,61.27053307,16.61721303,0,0,1
15 03 2021,22.91017866,18.21598395,0,16.3825835,11.65853102,60.53307383,16.68314085,0,0,1
15 03 2021,22.56419495,18.19073096,0,16.56709144,11.67392806,61.68883273,16.57438624,0,0,1
15 03 2021,22.716768,18.22819634,0,16.48399774,11.66216786,61.01409566,16.63921387,0,0,1
15 03 2021,22.95503699,18.20996167,0,16.41189714,11.6917147,60.47344097,16.71550843,0,0,1
15 03 2021,23.023937,18.3305965,0,16.39541316,11.67466007,60.81495121,16.4022044,0,0,1
15 03 2021,22.50446097,18.16039343,0,16.49056372,11.63936655,60.84495529,16.91446564,0,0,1
15 03 2021,22.73988647,18.16988822,0,16.38314522,11.68060767,60.4243729,16.88439682,0,0,1
15 03 2021,22.49167277,18.20376097,0,16.53562735,11.6653994,61.22089537,16.7439316,0,0,1
15 03 2021,22.36313403,18.27206036,0,16.53591704,11.80917815,62.93213556,16.21362344,0,0,1
15 03 2021,22.54956486,18.211203,0,16.43149427,11.62764895,60.81239815,16.81139322,0,0,1
15 03 2021,22.3693385,18.19926595,0,16.52402825,11.66973524,61.36694999,16.79781252,0,0,1
15 03 2021,22.6992175,18.24079012,0,16.47563253,11.6895107,61.06028463,16.64034155,0,0,1
15 03 2021,22.76851376,18.14227207,0,16.51883783,11.74664563,61.05073669,16.63500691,0,0,1
15 03 2021,22.66517213,18.17803794,0,16.52301975,11.63525095,60.99115497,16.70321192,0,0,1
15 03 2021,22.53510882,18.22260307,0,16.44506842,11.62297214,60.94916406,16.79650472,0,0,1
15 03 2021,22.52351743,18.16746893,0,16.53560272,11.66751258,61.19598132,16.74761586,0,0,1
15 03 2021,22.88405728,18.23565827,0,16.37528634,11.66071084,60.41747918,16.71455786,0,0,1
15 03 2021,22.56116857,18.3520962,0,16.45623791,11.68394438,61.9508389,16.38533563,0,0,1
15 03 2021,22.37852914,18.32757014,0,16.44102085,11.80713081,62.86258161,16.31350977,0,0,1
15 03 2021,22.39381016,18.25918377,0,16.58809131,11.66937986,61.63041531,16.68977351,0,0,1
15 03 2021,22.66004553,18.38642735,0,16.59616956,11.78054815,62.27641444,16.26631483,0,0,1
15 03 2021,22.65768056,18.1624974,0,16.44301402,11.64930795,60.6049074,16.87608456,0,0,1
15 03 2021,22.59299224,18.1479408,0,16.42809401,11.64704855,60.57680907,16.93868446,0,0,1
15 03 2021,22.43940496,18.20794651,0,16.57922486,11.68566271,61.63337165,16.58156443,0,0,1
15 03 2021,22.66124307,18.19472342,0,16.41691873,11.64707244,60.67701994,16.81021318,0,0,1
15 03 2021,22.67360835,18.16995096,0,16.47631051,11.7270405,60.89239403,16.71876856,0,0,1
15 03 2021,22,18,0,16.5,11.6,60.7,17.4,0,0,0
16 03 2021,24.9939356,18.2048179,0,15.72120182,9.436611826,79.40904405,13.42827561,8.4,0,1
16 03 2021,25.49492847,18.07562313,0,15.77237318,9.516232694,79.12443045,13.44994451,8.4,0,1
16 03 2021,25.18807536,18.30340287,0,15.72180297,9.375250752,78.32109785,13.62252376,8.4,0,1
16 03 2021,25.62427292,18.2517667,0,15.66168403,9.389430653,77.37167719,13.73764218,8.4,0,1
16 03 2021,25.35676331,18.23143098,0,15.61618617,9.262572804,78.20404763,13.86926947,8.4,0,1
16 03 2021,25.15380339,18.23659462,0,15.66746061,9.27856146,78.78811368,13.8397488,8.4,0,1
16 03 2021,25.56827001,18.33507811,0,15.7243168,9.434457436,77.83530999,13.53768678,8.4,0,1
16 03 2021,25.25217257,18.13587659,0,15.81124934,9.485789897,79.00328126,13.57977881,8.4,0,1
16 03 2021,25.8215899,18.32976671,0,15.52477863,9.402516267,76.83934242,13.65560724,8.4,0,1
16 03 2021,25.4310052,18.33213255,0,15.69625763,9.511509392,79.23326767,13.46915364,8.4,0,1
16 03 2021,25.49768509,18.39710084,0,15.6649815,9.409191485,77.97426091,13.53141757,8.4,0,1
16 03 2021,25.58166354,18.28061742,0,15.68151111,9.372707904,77.49003384,13.71023253,8.4,0,1
16 03 2021,25.48694104,18.30349166,0,15.74764388,9.436403193,77.84492677,13.62930533,8.4,0,1
16 03 2021,25.23324335,18.13599144,0,15.71388246,9.303980758,78.63340615,13.88570524,8.4,0,1
16 03 2021,25.64276269,18.26632521,0,15.58354042,9.311754048,77.30922283,13.78125926,8.4,0,1
16 03 2021,25.55772299,18.29025947,0,15.58260943,9.418402826,77.46195261,13.63403965,8.4,0,1
16 03 2021,25.40541947,18.39404409,0,15.7119952,9.412220274,78.35312919,13.49843663,8.4,0,1
16 03 2021,25.49904585,18.37740929,0,15.62237886,9.376999009,77.83836351,13.53054647,8.4,0,1
16 03 2021,25.32837814,18.30286508,0,15.63683314,9.29412692,78.33308552,13.77815981,8.4,0,1
16 03 2021,25.40675296,18.21625041,0,15.78963496,9.460220446,78.28292373,13.72799892,8.4,0,1
16 03 2021,25.4352717,18.21813714,0,15.62705946,9.273145123,77.85328624,13.85758364,8.4,0,1
16 03 2021,25.40690703,18.26551385,0,15.71676942,9.439027929,78.11684821,13.60053306,8.4,0,1
16 03 2021,25.49570408,18.21001836,0,15.62140087,9.389004643,77.49775757,13.81055243,8.4,0,1
16 03 2021,25.35637199,18.13413607,0,15.60909763,9.240561215,77.85527781,14.015367,8.4,0,1
16 03 2021,25.41799861,18.21008946,0,15.59637231,9.320349693,78.30261207,13.74238564,8.4,0,1
16 03 2021,25.54770949,18.23217411,0,15.74771124,9.432529391,77.52166481,13.71586514,8.4,0,1
16 03 2021,25.3486632,18.19947466,0,15.75634832,9.367691836,78.14949416,13.81424968,8.4,0,1
16 03 2021,25.21045694,18.17490281,0,15.70731993,9.291183855,78.60289292,13.89165054,8.4,0,1
16 03 2021,25.29026207,18.22750307,0,15.70020658,9.356062448,78.45627918,13.64437926,8.4,0,1
16 03 2021,25.15070625,18.10287344,0,15.80319257,9.376775566,78.97700048,13.78211439,8.4,0,1
16 03 2021,25,18,0,15.6,9.1,78.8,14.3,8.4,0,0
17 03 2021,29.86994837,19.20843239,0,16.5689265,10.17396589,62.77516843,9.92807693,0,0,1
17 03 2021,30.22745124,19.2740224,0,16.36836265,10.11379317,61.54894589,9.926320131,0,0,1
17 03 2021,30.18689037,19.19020384,0,16.46911147,10.10110253,61.45631816,10.05373961,0,0,1
17 03 2021,30.06983117,19.12741103,0,16.4741639,10.22916407,61.64293768,10.11417384,0,0,1
17 03 2021,29.76870192,19.17569167,0,16.62554173,10.14262997,62.38970518,9.995966531,0,0,1
17 03 2021,30.07918386,19.17626033,0,16.45636526,10.05081016,61.55748793,10.0711701,0,0,1
17 03 2021,30.12025101,19.17447712,0,16.50840014,10.12561186,61.63638575,10.0509398,0,0,1
17 03 2021,30.16995436,19.08919682,0,16.45036239,10.07458977,61.18112694,10.22239015,0,0,1
17 03 2021,30.11745924,19.15127795,0,16.47314251,10.02025531,61.4294114,10.11988001,0,0,1
17 03 2021,29.73611859,19.14876623,0,16.52069527,10.20287932,62.88627525,9.937215684,0,0,1
17 03 2021,29.9934337,19.09385452,0,16.50661346,10.0369541,61.55690152,10.16663097,0,0,1
17 03 2021,29.61590959,19.21458798,0,16.52736769,10.23722401,63.40145331,9.815992291,0,0,1
17 03 2021,29.92125779,19.04747212,0,16.58631409,10.04913976,61.82137059,10.17214768,0,0,1
17 03 2021,29.87341394,19.1864645,0,16.54536988,10.17538002,62.6011634,9.948080466,0,0,1
17 03 2021,30.16354828,19.13566178,0,16.42795275,10.04650504,61.1834569,10.16322014,0,0,1
17 03 2021,29.82099297,19.3264591,0,16.50105708,10.36317867,63.70764299,9.716573553,0,0,1
17 03 2021,30.02400607,19.18566809,0,16.46934112,10.0966815,61.77354179,10.06529898,0,0,1
17 03 2021,29.98209404,19.10984205,0,16.56077054,10.10364651,61.7849245,10.12521978,0,0,1
17 03 2021,29.93972159,19.17473385,0,16.4655606,10.03112351,61.91210167,10.04986869,0,0,1
17 03 2021,30.12590627,19.14416678,0,16.42609222,10.07911961,61.31829027,10.12453899,0,0,1
17 03 2021,30.06882901,19.07814671,0,16.48979279,10.02631308,61.37462539,10.20166276,0,0,1
17 03 2021,29.83910686,19.09658732,0,16.45521965,10.16660026,62.98067736,9.917946962,0,0,1
17 03 2021,30.19295288,19.19716199,0,16.38738456,10.07036472,61.24120097,10.07028769,0,0,1
17 03 2021,30.10485722,19.09915821,0,16.47893969,10.0682685,61.35561891,10.1817434,0,0,1
17 03 2021,30.08117457,19.22860677,0,16.42534692,10.05859172,61.80884629,10.00772254,0,0,1
17 03 2021,29.8029792,19.19757096,0,16.50019981,10.08761912,62.43243645,9.967244217,0,0,1
17 03 2021,30.04878935,19.25736586,0,16.44201901,10.05941038,61.9487912,9.968078385,0,0,1
17 03 2021,30.10280144,19.07970338,0,16.46557145,10.08462521,61.41387386,10.17851786,0,0,1
17 03 2021,29.95524662,19.17686736,0,16.43056988,10.15170558,61.82938478,10.02172196,0,0,1
17 03 2021,29.89253225,19.19737034,0,16.54150457,10.08511597,62.33061153,9.989188504,0,0,1
17 03 2021,30,19,0,16.5,9.9,61.3,10.3,0,0,0
18 03 2021,31.77220714,20.03828808,0,16.30923302,10.99572598,76.83699053,10.12557852,7.2,0,1
18 03 2021,31.58430544,20.13550688,0,16.45297397,11.06825317,77.10535752,9.930795263,7.2,0,1
18 03 2021,31.88512846,19.99281774,0,16.28551474,11.02437959,77.27994448,10.12486349,7.2,0,1
18 03 2021,32.04751144,20.08379187,0,16.12080432,11.02546951,75.7968898,10.09698282,7.2,0,1
18 03 2021,31.94595886,20.05586109,0,16.19450955,11.01708807,76.85380408,10.15978285,7.2,0,1
18 03 2021,32.13823421,20.10439643,0,16.12802502,11.02114051,75.81742042,10.10274619,7.2,0,1
18 03 2021,31.90367138,20.06532404,0,16.16041237,11.01984708,76.43689125,10.11991863,7.2,0,1
18 03 2021,31.92316381,20.10747545,0,16.18744208,11.04485046,76.93212472,10.02766434,7.2,0,1
18 03 2021,31.78726376,20.01339921,0,16.24905532,11.04728364,77.82012205,9.981826275,7.2,0,1
18 03 2021,31.82270127,20.03484273,0,16.28696009,11.04758638,76.94665002,10.10104181,7.2,0,1
18 03 2021,31.7090987,20.15705648,0,16.23593952,10.98486971,77.21711589,9.973567957,7.2,0,1
18 03 2021,31.34350231,20.13915917,0,16.33390338,11.15288374,77.90641362,9.802297413,7.2,0,1
18 03 2021,32.18218418,20.13792925,0,16.08125811,11.01329441,75.47198476,10.04541009,7.2,0,1
18 03 2021,31.88175432,20.20155582,0,16.24753236,11.04462113,77.14735457,9.940817252,7.2,0,1
18 03 2021,31.95580753,20.0682139,0,16.19832222,10.96912062,76.89598549,10.12271101,7.2,0,1
18 03 2021,31.80251909,20.08709763,0,16.26856777,10.99338191,77.04706714,10.08665465,7.2,0,1
18 03 2021,31.92846864,20.04192343,0,16.26218729,10.9952265,76.72232896,10.13750197,7.2,0,1
18 03 2021,31.83294595,20.12486879,0,16.225067,11.00638275,77.74987758,9.990283945,7.2,0,1
18 03 2021,31.67586008,20.14174205,0,16.35789732,11.18090627,77.97341651,9.817049219,7.2,0,1
18 03 2021,31.99424191,20.08148308,0,16.20351783,10.99963361,76.10181153,10.09215423,7.2,0,1
18 03 2021,31.88598058,20.04244441,0,16.25314725,11.06256076,76.5985533,10.09823213,7.2,0,1
18 03 2021,32.0818434,20.05754419,0,16.12953474,10.99803856,76.1575365,10.19043257,7.2,0,1
18 03 2021,31.78738979,20.02565268,0,16.29508963,11.21030738,78.01313787,9.816094178,7.2,0,1
18 03 2021,32.08312607,20.1733487,0,16.11067788,11.06132567,75.94694731,9.963277063,7.2,0,1
18 03 2021,32.04384449,20.07173716,0,16.20751497,10.97771418,76.53657534,10.10600114,7.2,0,1
18 03 2021,32.03527569,20.08396393,0,16.17079182,10.99090575,76.65654093,10.14075998,7.2,0,1
18 03 2021,31.94829517,20.21914294,0,16.13128306,11.00128433,76.56288341,9.908405529,7.2,0,1
18 03 2021,31.97450377,20.09860593,0,16.18134134,11.0263053,75.9264578,10.03878502,7.2,0,1
18 03 2021,32.13046877,20.1339579,0,16.10983684,11.00379538,76.42205619,10.04231323,7.2,0,1
18 03 2021,31.83364017,20.04608812,0,16.2380161,10.97920924,77.05019944,10.13890385,7.2,0,1
18 03 2021,32,20,0,16.2,10.9,77.4,10.3,7.2,0,0
19 03 2021,31.91144168,20.07219967,0,15.97502673,8.548537725,73.13154466,4.877313048,0,0,1
19 03 2021,31.47553689,20.0644026,0,16.23625562,8.778835013,74.32658341,4.824812062,0,0,1
19 03 2021,31.10812518,20.19583344,0,16.10258543,8.746036681,74.95451297,4.652899534,0,0,1
19 03 2021,32.18021036,20.08986097,0,15.89757996,8.593948262,72.43230993,4.962679222,0,0,1
19 03 2021,31.50157005,20.18527564,0,16.19235639,8.748809294,74.44431799,4.734601187,0,0,1
19 03 2021,31.90885747,20.11005961,0,16.08217066,8.67914002,72.89347872,4.98248851,0,0,1
19 03 2021,31.76186281,20.07689106,0,16.08869287,8.628592945,73.91210122,4.791610989,0,0,1
19 03 2021,32.01143819,20.06151877,0,16.01517563,8.678254991,72.62178868,5.005932686,0,0,1
19 03 2021,31.86631343,20.08545307,0,16.06366558,8.65087953,72.9965985,4.962927173,0,0,1
19 03 2021,32.12178934,20.15068778,0,15.9974568,8.648459105,72.65143466,4.910857591,0,0,1
19 03 2021,31.51868198,20.04041608,0,16.18894932,8.866744849,74.44372841,4.781374568,0,0,1
19 03 2021,31.43510849,20.08482293,0,15.98140081,8.818513955,74.95999341,4.663678061,0,0,1
19 03 2021,31.98246341,20.11626943,0,16.0232872,8.532923377,73.3538651,4.78483989,0,0,1
19 03 2021,32.06491039,20.02850638,0,16.02236204,8.612807426,72.79014071,4.968395613,0,0,1
19 03 2021,31.85647144,20.09168039,0,16.1780807,8.674271496,73.65753496,4.832676728,0,0,1
19 03 2021,31.33171247,20.15648708,0,16.0832941,8.644722331,74.62647247,4.683024532,0,0,1
19 03 2021,31.57796357,20.13053249,0,16.03971079,8.745076409,74.30104175,4.75399123,0,0,1
19 03 2021,31.81643774,19.96766881,0,16.049253,8.688965815,73.4315307,4.935047828,0,0,1
19 03 2021,31.86223035,20.07997853,0,16.0395741,8.558315777,73.49741809,4.826134131,0,0,1
19 03 2021,31.9650923,20.05513536,0,16.01163797,8.651685295,72.72115282,5.022013836,0,0,1
19 03 2021,32.09746634,20.08758577,0,15.92001971,8.601273543,72.4323303,5.000910336,0,0,1
19 03 2021,31.96280392,20.01618031,0,16.04598548,8.587166494,73.13809678,4.938035676,0,0,1
19 03 2021,32.05623064,20.09569151,0,15.93581845,8.628212517,72.63770123,4.956306383,0,0,1
19 03 2021,31.7904888,20.04479337,0,16.13156998,8.707328155,73.5510817,4.869869018,0,0,1
19 03 2021,31.96394239,20.12331462,0,16.04825838,8.678265999,72.83289823,4.962526486,0,0,1
19 03 2021,31.80213599,20.01333522,0,16.07033197,8.577989286,73.31594584,4.931728659,0,0,1
19 03 2021,31.97614957,20.13990514,0,15.91513053,8.625479246,72.95944451,4.836333147,0,0,1
19 03 2021,31.90718925,20.17010414,0,16.0870006,8.723469601,73.69163878,4.794511013,0,0,1
19 03 2021,31.6411305,19.94840826,0,15.97282529,8.651220816,74.49626283,4.7095955,0,0,1
19 03 2021,32.01599717,20.1022561,0,16.05898134,8.703016807,72.77649933,4.972981337,0,0,1
19 03 2021,32,20,0,16,8.3,73.7,4.7,0,0,0
20 03 2021,31.83958465,20.03786017,0,19.9766399,12.62528398,85.32638395,9.204818392,0.6,0,1
20 03 2021,32.02300151,20.04830899,0,20.01907372,12.58181095,85.34485077,9.244012014,0.6,0,1
20 03 2021,32.01604599,20.01899038,0,20.15144795,12.61331986,86.31198536,9.126487473,0.6,0,1
20 03 2021,32.33922649,20.19438011,0,19.70096367,12.60735979,83.86066734,9.148327478,0.6,0,1
20 03 2021,31.99226403,20.05632161,0,19.95938919,12.55510196,84.96982879,9.211888764,0.6,0,1
20 03 2021,32.0009733,20.10443635,0,19.91059635,12.52997269,84.79331753,9.161993022,0.6,0,1
20 03 2021,31.59114637,20.05928158,0,20.05542037,12.56182497,85.8566452,9.057155446,0.6,0,1
20 03 2021,31.93967729,19.98518364,0,20.04625432,12.65515038,85.87251611,9.069892872,0.6,0,1
20 03 2021,31.15021806,20.08764584,0,20.04445661,12.54151825,86.77917984,8.874488108,0.6,0,1
20 03 2021,31.89586922,20.07899728,0,20.09332528,12.56050495,85.79803443,9.184684545,0.6,0,1
20 03 2021,31.59987824,20.14095996,0,20.14954155,12.64904255,86.90803929,9.052403651,0.6,0,1
20 03 2021,31.97885399,20.06162795,0,20.03978215,12.5733581,85.42191102,9.197179763,0.6,0,1
20 03 2021,31.97688342,20.03844105,0,19.97137505,12.60360221,84.98017573,9.238329369,0.6,0,1
20 03 2021,31.53881955,20.18664204,0,20.03771517,12.58265383,85.95768919,8.987001232,0.6,0,1
20 03 2021,32.30976074,20.1953856,0,19.74915676,12.57876295,83.99727837,9.088726561,0.6,0,1
20 03 2021,32.0378668,20.00390767,0,19.98245178,12.61840212,85.236667,9.31312501,0.6,0,1
20 03 2021,31.7329478,20.12349094,0,20.06810893,12.65188367,86.14534082,9.043784085,0.6,0,1
20 03 2021,31.95700681,20.04821209,0,20.10760362,12.61228898,86.08726164,9.128184031,0.6,0,1
20 03 2021,32.01481129,20.03481517,0,20.07508566,12.60337776,85.6318173,9.239043195,0.6,0,1
20 03 2021,31.74891338,20.10612753,0,20.02549204,12.63222394,85.845805,9.069093085,0.6,0,1
20 03 2021,31.88555383,20.01786973,0,20.02188563,12.59376426,85.15486468,9.225113623,0.6,0,1
20 03 2021,31.52401385,20.09342055,0,20.13439143,12.6542138,86.94119021,9.021885976,0.6,0,1
20 03 2021,31.85626966,20.02972925,0,19.94985258,12.6243005,84.82846475,9.226529629,0.6,0,1
20 03 2021,31.52624854,20.06615973,0,19.9404261,12.66528187,87.06924628,8.841237212,0.6,0,1
20 03 2021,31.73670143,20.13764715,0,20.04228263,12.67279964,86.76531341,9.005244772,0.6,0,1
20 03 2021,31.93155155,20.06675548,0,19.85886739,12.54654664,84.505747,9.207998769,0.6,0,1
20 03 2021,32.09364399,20.07744979,0,20.02133698,12.59784844,85.50237856,9.204746847,0.6,0,1
20 03 2021,31.86094415,19.9713506,0,20.07092855,12.62569431,85.44404313,9.310177506,0.6,0,1
20 03 2021,31.67915853,20.04994864,0,20.04674722,12.6701863,86.72946303,8.970412185,0.6,0,1
20 03 2021,32.00216733,20.06324461,0,19.96533512,12.59319042,84.97138588,9.175585543,0.6,0,1
20 03 2021,32,20,0,20.3,12.6,87,9.3,0.6,0,0
21 03 2021,31.97006529,20.06569979,0,17.35742311,11.10042662,85.21064897,12.58989088,2.4,0,1
21 03 2021,31.67596685,20.218995,0,17.38924907,11.23285056,85.84642996,12.23519738,2.4,0,1
21 03 2021,32.17244527,20.09172068,0,17.21703799,11.18968435,83.7589981,12.47244501,2.4,0,1
21 03 2021,31.76728599,20.02931348,0,17.33397542,11.11510224,84.62439533,12.45300086,2.4,0,1
21 03 2021,31.97834529,20.02555874,0,17.33779628,11.0817765,84.65460205,12.61619759,2.4,0,1
21 03 2021,32.14466071,20.01590206,0,17.20279783,11.10019041,83.82680237,12.60512093,2.4,0,1
21 03 2021,32.11483459,20.07280686,0,17.20548253,11.14506336,83.78449618,12.51416379,2.4,0,1
21 03 2021,31.75137838,20.05307673,0,17.35782869,11.16419883,85.33419292,12.42738809,2.4,0,1
21 03 2021,31.50249152,20.16470305,0,17.27476234,11.08781147,85.86326664,12.30043241,2.4,0,1
21 03 2021,32.17495864,20.12740296,0,17.20514433,11.12185211,83.8219521,12.47202789,2.4,0,1
21 03 2021,32.04209338,20.00811202,0,17.22117085,11.17783703,83.74009587,12.58538232,2.4,0,1
21 03 2021,31.95294875,20.00902302,0,17.31732102,11.07684807,84.54886567,12.66509059,2.4,0,1
21 03 2021,31.94960981,20.08634704,0,17.33252486,11.05171557,84.9617906,12.58859777,2.4,0,1
21 03 2021,31.95351125,20.07768993,0,17.30415949,11.13421895,84.43617906,12.52354925,2.4,0,1
21 03 2021,31.74181639,20.16171195,0,17.29398237,11.10610636,84.44821198,12.29286182,2.4,0,1
21 03 2021,32.05862329,20.07770403,0,17.31421061,11.09849665,84.7953159,12.5974966,2.4,0,1
21 03 2021,31.87386032,20.01062608,0,17.39676515,11.0823918,85.1921325,12.62364629,2.4,0,1
21 03 2021,32.0590429,20.10652158,0,17.26214676,11.08582415,84.34079495,12.48354616,2.4,0,1
21 03 2021,31.72574138,20.10833949,0,17.33081577,11.26411656,85.97627022,12.17295741,2.4,0,1
21 03 2021,31.91763935,20.02795116,0,17.35574883,11.11079434,84.86213,12.59333141,2.4,0,1
21 03 2021,31.76185933,20.08935257,0,17.34623398,11.12444566,84.6228272,12.40625346,2.4,0,1
21 03 2021,32.07289517,20.02656,0,17.28997502,11.08909432,84.59679322,12.68299135,2.4,0,1
21 03 2021,32.05170013,20.06099814,0,17.24888622,11.09091242,84.30584658,12.59512635,2.4,0,1
21 03 2021,32.03262108,20.09145017,0,17.25897492,11.11922231,84.0236638,12.48490664,2.4,0,1
21 03 2021,31.80547061,20.05233136,0,17.4292433,11.09767651,85.42798154,12.55783775,2.4,0,1
21 03 2021,31.96710567,20.07681299,0,17.33597048,11.07972795,84.85554927,12.58483259,2.4,0,1
21 03 2021,32.16217912,20.11433809,0,17.25815694,11.12802642,83.72800392,12.38718867,2.4,0,1
21 03 2021,32.05615003,20.08762035,0,17.29405765,11.0891551,84.29957728,12.54690529,2.4,0,1
21 03 2021,32.14017509,20.15749413,0,17.15744155,11.24350415,83.5483878,12.33391479,2.4,0,1
21 03 2021,31.90415179,20.05924918,0,17.38430774,11.12348855,84.80050489,12.53622916,2.4,0,1
21 03 2021,32,20,0,17.4,11,86.1,12.9,2.4,0,0
22 03 2021,37.66575384,20.99451776,4.470059872,15.13254296,9.094227298,64.98524639,14.20307133,0.2,1,1
22 03 2021,37.45219002,21.03542554,4.197031423,15.17927012,9.156923882,65.31379749,14.03802452,0.2,1,1
22 03 2021,37.34145245,21.00344277,4.178803513,15.27121722,9.255754272,65.39186934,13.95166802,0.2,1,1
22 03 2021,37.71594416,20.9834895,4.417011834,15.07381813,9.168256768,64.77047832,14.2028119,0.2,1,1
22 03 2021,37.5008475,21.00360381,4.61388891,15.24962946,9.169761644,65.61791877,14.1395007,0.2,1,1
22 03 2021,37.53165113,20.96660022,4.363962081,15.21631119,9.126441336,65.36067993,14.19950427,0.2,1,1
22 03 2021,37.25576842,21.02576231,4.314549926,15.32691069,9.24362516,65.83180107,13.8880611,0.2,1,1
22 03 2021,37.75722233,21.02733038,4.102886014,15.10013185,9.077795029,64.90433322,14.18297289,0.2,1,1
22 03 2021,37.61845271,21.01907652,4.638674062,15.14806219,9.13686745,65.18955333,14.11726697,0.2,1,1
22 03 2021,37.72633567,21.02590613,4.075960447,15.0510614,9.158415693,64.64386496,14.13118734,0.2,1,1
22 03 2021,37.62342347,20.9821309,4.716253415,15.19964406,9.09324979,65.3432803,14.25191809,0.2,1,1
22 03 2021,37.64775038,20.98166043,4.684088629,15.16250414,9.086483476,65.2647115,14.27413845,0.2,1,1
22 03 2021,37.53250604,20.95801747,4.727601797,15.17207191,9.137344968,65.07992194,14.19178075,0.2,1,1
22 03 2021,37.4606673,20.95520439,4.129103051,15.18309928,9.21470543,64.98945037,14.05903408,0.2,1,1
22 03 2021,37.50374128,20.94737454,4.185481963,15.17524975,9.141730048,65.0353272,14.1830827,0.2,1,1
22 03 2021,37.44321926,20.92773801,4.523690729,15.19106807,9.204162478,65.07292262,14.13275372,0.2,1,1
22 03 2021,37.57762914,20.99415886,3.893743845,15.10512528,9.22922438,64.76139826,14.04514962,0.2,1,1
22 03 2021,37.54563803,20.97722177,4.318485234,15.12860256,9.193765414,64.79901533,14.09669182,0.2,1,1
22 03 2021,37.53592368,21.05781233,4.276737119,15.14731912,9.230212585,65.07255796,13.95368967,0.2,1,1
22 03 2021,37.5536715,20.94019174,4.806391477,15.20053814,9.128568462,65.06428235,14.21502452,0.2,1,1
22 03 2021,37.53392763,20.99804105,4.42408807,15.13586722,9.198309843,64.92124134,14.06252051,0.2,1,1
22 03 2021,37.61038146,21.06098109,4.802641115,15.17809198,9.135526337,65.41240955,14.08408138,0.2,1,1
22 03 2021,37.67036539,21.03146659,3.82334752,15.11145033,9.093067776,65.16460929,14.1692411,0.2,1,1
22 03 2021,37.3723581,21.11403402,4.172926935,15.20614233,9.173283438,66.24255408,13.97648787,0.2,1,1
22 03 2021,37.60262038,21.00527891,4.655310544,15.17218352,9.104561166,65.35764844,14.18334884,0.2,1,1
22 03 2021,37.59876379,20.94892137,4.665166248,15.19511311,9.160754049,65.08592397,14.1968282,0.2,1,1
22 03 2021,37.72297785,21.05326032,4.701762835,15.0873415,9.094353693,65.02923878,14.14183232,0.2,1,1
22 03 2021,37.03010118,20.9858189,4.022702529,15.36770347,9.278350023,66.47503235,13.8335789,0.2,1,1
